variant,fold_id,station_id,season_or_regime,horizon,actual_event,model_brier,persistence_brier,global_climatology_brier,seasonal_or_regime_climatology_brier
A_p90_exclude_summer,48,Pista Silla,winter,28,0,0.23784921762275354,0.0,0.008766684246825428,0.015916854935283213
A_p90_exclude_summer,48,Politecnico,winter,28,0,0.3210978598569894,0.0,0.009474201201033376,0.008091590968643548
A_p90_exclude_summer,48,Puerto Valencia,winter,28,0,0.39456563245447107,0.0,0.009968823089897076,0.006755488834678175
A_p90_exclude_summer,48,Valencia Centro,winter,28,0,0.5316233337916113,0.0,0.015625,0.015625
A_p90_exclude_summer,49,Avda. Francia,winter,28,0,0.38839683960106186,0.0,0.008602173567543638,0.00810689801970024
A_p90_exclude_summer,49,Moli del Sol,winter,28,0,0.43404264190593755,0.0,0.007011889225464255,0.004376331360946746
A_p90_exclude_summer,49,Pista Silla,winter,28,0,0.4211013231427238,0.0,0.010019074864526658,0.017285439913652164
A_p90_exclude_summer,49,Politecnico,winter,28,0,0.4619640164783548,0.0,0.009491042382757484,0.008091590968643548
A_p90_exclude_summer,49,Puerto Valencia,winter,28,0,0.5661793843548822,0.0,0.01006182365493065,0.006755488834678175
A_p90_exclude_summer,49,Valencia Centro,winter,28,0,0.5928666033665733,0.0,0.009365244536940686,0.009365244536940686
A_p90_exclude_summer,50,Avda. Francia,winter,28,0,0.3305044259758762,0.0,0.008543066783075138,0.00810689801970024
A_p90_exclude_summer,50,Moli del Sol,winter,28,0,0.3461516997348917,0.0,0.006978044610442355,0.004376331360946746
A_p90_exclude_summer,50,Pista Silla,winter,28,0,0.3593000357801847,1.0,0.010038083113751942,0.017285439913652164
A_p90_exclude_summer,50,Politecnico,winter,28,0,0.40624764597857566,0.0,0.009475607704650365,0.008091590968643548
A_p90_exclude_summer,50,Puerto Valencia,winter,28,0,0.5417805369315127,0.0,0.010153254472350095,0.006755488834678175
A_p90_exclude_summer,50,Valencia Centro,winter,28,0,0.38329660650214425,0.0,0.006232686980609418,0.006232686980609418
A_p90_exclude_summer,51,Avda. Francia,winter,28,1,0.1714916202353089,1.0,0.8242611472169856,0.8280302696672098
A_p90_exclude_summer,51,Moli del Sol,winter,28,1,0.1603587793002302,1.0,0.8402777777777777,0.8720686390532545
A_p90_exclude_summer,51,Pista Silla,winter,28,1,0.10103291864856868,0.0,0.8214861786837585,0.7635928177506882
A_p90_exclude_summer,51,Politecnico,winter,28,1,0.12925224983401032,1.0,0.8151230954312324,0.8281850489125687
A_p90_exclude_summer,51,Puerto Valencia,winter,28,0,0.5298103093725296,1.0,0.010243152216573417,0.006755488834678175
A_p90_exclude_summer,51,Valencia Centro,winter,28,1,0.07668308194997502,1.0,0.7901234567901234,0.7901234567901234
A_p90_exclude_summer,52,Avda. Francia,winter,28,1,0.23920662936317824,1.0,0.8230600357055664,0.8230063418273647
A_p90_exclude_summer,52,Bulevard Sud,winter,28,0,0.3186222283064049,0.0,0.009555901851325106,0.026094674556213022
A_p90_exclude_summer,52,Moli del Sol,winter,28,0,0.2901613808137181,1.0,0.007025791248230896,0.004705625371802499
A_p90_exclude_summer,52,Pista Silla,winter,28,0,0.4024838115410587,0.0,0.00890783226839098,0.016671266714229426
A_p90_exclude_summer,52,Politecnico,winter,28,0,0.34973526666170696,0.0,0.00956190252702629,0.008613218059764966
A_p90_exclude_summer,52,Valencia Centro,winter,28,0,0.371091229301428,0.0,0.009245562130177515,0.1111111111111111
A_p90_exclude_summer,52,Viveros,winter,28,0,0.1359616870219647,0.0,0.007921225033203822,0.014486790361053067
A_p90_exclude_summer,53,Moli del Sol,winter,28,0,0.2976512009919171,0.0,0.007107218037836576,0.005025377130780378
A_p90_exclude_summer,53,Pista Silla,winter,28,0,0.41793232261216157,0.0,0.00898763717527435,0.017042859382775808
A_p90_exclude_summer,53,Politecnico,winter,28,0,0.35888069384955906,0.0,0.009684385354287128,0.009122557971081665
A_p90_exclude_summer,53,Valencia Centro,winter,28,0,0.35865694824223654,0.0,0.010341855788566506,0.053254437869822494
A_p90_exclude_summer,54,Avda. Francia,winter,28,1,0.33285447150089037,1.0,0.8233230099693215,0.8240083876853529
A_p90_exclude_summer,54,Moli del Sol,winter,28,1,0.313567601325727,1.0,0.8388681130834976,0.8646224103363778
A_p90_exclude_summer,54,Pista Silla,winter,28,1,0.23613706106081372,1.0,0.8197589481373264,0.7580033772419414
A_p90_exclude_summer,54,Politecnico,winter,28,1,0.27713517649725633,1.0,0.8132001405495219,0.819479629282125
A_p90_exclude_summer,54,Valencia Centro,winter,28,1,0.3358685573682878,1.0,0.8264462809917354,0.7224999999999999
A_p90_exclude_summer,55,Avda. Francia,winter,28,0,0.3073682475065047,1.0,0.008611552945843039,0.008629699304249158
A_p90_exclude_summer,55,Moli del Sol,winter,28,0,0.3672255281319571,1.0,0.007212249832027085,0.005454597025280967
A_p90_exclude_summer,55,Pista Silla,winter,28,0,0.49398285317004254,1.0,0.009027681290371683,0.017100591715976332
A_p90_exclude_summer,55,Politecnico,winter,28,0,0.39743848783545926,1.0,0.009664426741190887,0.009049762148754182
A_p90_exclude_summer,55,Valencia Centro,winter,28,0,0.38002592215275643,1.0,0.009194970913867517,0.02194787379972565
A_p90_exclude_summer,56,Avda. Francia,winter,28,0,0.35417457191506885,1.0,0.008732704437539214,0.009086615599606647
A_p90_exclude_summer,56,Moli del Sol,winter,28,0,0.33867805601232503,0.0,0.007293706291277526,0.005779556102732464
A_p90_exclude_summer,56,Pista Silla,winter,28,0,0.4900474019500533,0.0,0.008988179059869894,0.01679774092665277
A_p90_exclude_summer,56,Politecnico,winter,28,0,0.36935959922981826,0.0,0.0096808717089895,0.009121323065269537
A_p90_exclude_summer,56,Valencia Centro,winter,28,0,0.37618417914296154,0.0,0.007656249999999999,0.01384083044982699
A_p90_exclude_summer,57,Moli del Sol,winter,28,1,0.15275024859024733,1.0,0.8349964442564026,0.8471457503021063
A_p90_exclude_summer,57,Pista Silla,winter,28,0,0.45228045071878537,0.0,0.008948935536843046,0.016502864684123368
A_p90_exclude_summer,57,Politecnico,winter,28,1,0.1260679395480683,1.0,0.8127478442974804,0.8174417636392335
A_p90_exclude_summer,57,Valencia Centro,winter,28,1,0.09677294658308652,1.0,0.8038049940546969,0.8143961927424153
A_p90_exclude_summer,58,Avda. Francia,winter,28,0,0.6161322007970537,1.0,0.00954551459902233,0.01230224657805991
A_p90_exclude_summer,58,Bulevard Sud,winter,28,0,0.47634721709237016,1.0,0.009987025625757732,0.027379535220744267
A_p90_exclude_summer,58,Moli del Sol,winter,28,0,0.5401631337264533,1.0,0.007515416201607095,0.006668664460882916
A_p90_exclude_summer,58,Pista Silla,winter,28,0,0.5113153799103769,1.0,0.009027959744179501,0.016857829086924743
A_p90_exclude_summer,58,Politecnico,winter,28,0,0.5109270558043822,1.0,0.009766338392139673,0.00947607486882293
A_p90_exclude_summer,58,Valencia Centro,winter,28,0,0.5340437733480842,1.0,0.009167043911272068,0.015625
A_p90_exclude_summer,58,Viveros,winter,28,0,0.2568429617777516,1.0,0.007883408889273887,0.014056879172604765
A_p90_exclude_summer,59,Avda. Francia,winter,28,1,0.0412389530212689,1.0,0.8138709622296523,0.7897799621928165
A_p90_exclude_summer,59,Bulevard Sud,winter,28,1,0.14144535996319646,1.0,0.8108146843840217,0.7003671847492581
A_p90_exclude_summer,59,Moli del Sol,winter,28,1,0.08486842340087097,1.0,0.8345069393718042,0.8448347668628339
A_p90_exclude_summer,59,Pista Silla,winter,28,1,0.04959946086017115,1.0,0.8193710576844011,0.7591412606607195
A_p90_exclude_summer,59,Politecnico,winter,28,1,0.07174666056848132,1.0,0.8124491959879747,0.8161367166272452
A_p90_exclude_summer,59,Valencia Centro,winter,28,1,0.05971541195230206,1.0,0.8297225762180179,0.7937190082644627
A_p90_exclude_summer,59,Viveros,winter,28,0,0.30589229345136393,0.0,0.007855799723621486,0.013867563095362323
A_p90_exclude_summer,60,Avda. Francia,winter,28,1,0.10314642918325603,1.0,0.8144590218549503,0.7921611695657821
A_p90_exclude_summer,60,Moli del Sol,winter,28,1,0.1797039718430229,1.0,0.8348797791320751,0.8462966323696502
A_p90_exclude_summer,60,Pista Silla,winter,28,0,0.3927478538892417,0.0,0.00894972338355633,0.01628363882720464
A_p90_exclude_summer,60,Politecnico,winter,28,1,0.18245187623334724,1.0,0.812780455447042,0.8174681153022817
A_p90_exclude_summer,60,Valencia Centro,winter,28,1,0.1659378086711305,1.0,0.8066700960219478,0.8158168574401664
A_p90_exclude_summer,100,Avda. Francia,winter,28,0,0.22523646285529697,0.0,0.008922396563648015,0.012794947594732597
A_p90_exclude_summer,100,Moli del Sol,winter,28,0,0.2933296829694869,0.0,0.009440501955936903,0.010000000000000002
A_p90_exclude_summer,100,Pista Silla,winter,28,0,0.15603893556854445,0.0,0.00963494255707917,0.019161431069542777
A_p90_exclude_summer,100,Politecnico,winter,28,0,0.27638855053941297,0.0,0.009543002456234594,0.010951865873445106
A_p90_exclude_summer,100,Valencia Centro,winter,28,0,0.17923798650274872,0.0,0.00933266979800803,0.07111111111111111
A_p90_exclude_summer,101,Avda. Francia,winter,28,0,0.2136023939963175,0.0,0.008870186204700944,0.012794947594732597
A_p90_exclude_summer,101,Moli del Sol,winter,28,0,0.24626971791315186,0.0,0.009399866483529133,0.010000000000000002
A_p90_exclude_summer,101,Pista Silla,winter,28,0,0.10483136202829697,0.0,0.009596231390646857,0.019161431069542777
A_p90_exclude_summer,101,Politecnico,winter,28,0,0.29910473918165514,0.0,0.009509879378605864,0.010951865873445106
A_p90_exclude_summer,101,Valencia Centro,winter,28,0,0.14261781720448072,0.0,0.009000657462195923,0.07111111111111111
A_p90_exclude_summer,102,Avda. Francia,winter,28,0,0.20540794577936705,0.0,0.008818432780287681,0.012794947594732597
A_p90_exclude_summer,102,Moli del Sol,winter,28,1,0.2840568157549219,1.0,0.8158705493241734,0.81
A_p90_exclude_summer,102,Pista Silla,winter,28,0,0.1194888347493043,0.0,0.009557753056350477,0.019161431069542777
A_p90_exclude_summer,102,Politecnico,winter,28,0,0.30962846431395136,0.0,0.009476928453911796,0.010951865873445106
A_p90_exclude_summer,102,Valencia Centro,winter,28,0,0.1294016838210121,0.0,0.008686052192450939,0.07111111111111111
A_p90_exclude_summer,103,Avda. Francia,winter,28,0,0.18436002022985415,0.0,0.008767130973923046,0.012794947594732597
A_p90_exclude_summer,103,Moli del Sol,winter,28,0,0.2380101161403162,0.0,0.009319378700572893,0.010000000000000002
A_p90_exclude_summer,103,Pista Silla,winter,28,0,0.12122250866948255,0.0,0.009519505690737432,0.019161431069542777
A_p90_exclude_summer,103,Politecnico,winter,28,0,0.26006972331075684,0.0,0.009444148491225598,0.010951865873445106
A_p90_exclude_summer,103,Valencia Centro,winter,28,0,0.1315598974157856,0.0,0.010299235369081464,0.09
A_p90_exclude_summer,104,Avda. Francia,winter,28,1,0.6008765387673566,1.0,0.8219942838449751,0.78819750148721
A_p90_exclude_summer,104,Moli del Sol,winter,28,1,0.5160009661347194,1.0,0.8166189714670483,0.811208504121436
A_p90_exclude_summer,104,Pista Silla,winter,28,0,0.020381423174499598,0.0,0.00948148744896039,0.018934804664468678
A_p90_exclude_summer,104,Politecnico,winter,28,1,0.5280536964104825,1.0,0.8153853719312291,0.8026351142911164
A_p90_exclude_summer,104,Valencia Centro,winter,28,0,0.02380516840239935,0.0,0.009951397398784048,0.08077562326869805
A_p90_exclude_summer,105,Avda. Francia,winter,28,1,0.5576872428083968,1.0,0.8224846449496044,0.7904410624373197
A_p90_exclude_summer,105,Moli del Sol,winter,28,1,0.4488474992782468,1.0,0.816990912053,0.8128748868266183
A_p90_exclude_summer,105,Pista Silla,winter,28,0,0.02598868536348604,0.0,0.009443696504554788,0.0186242214532872
A_p90_exclude_summer,105,Politecnico,winter,28,0,0.10043662800670097,0.0,0.009379096739466013,0.010679216007601085
A_p90_exclude_summer,105,Valencia Centro,winter,28,0,0.033278473897782275,0.0,0.009620887800187725,0.07006920415224914
A_p90_exclude_summer,106,Avda. Francia,winter,28,1,0.5350767190519863,1.0,0.822972318890305,0.7926377700996611
A_p90_exclude_summer,106,Moli del Sol,winter,28,1,0.346567668003506,0.0,0.8162605279204085,0.8097628632084726
A_p90_exclude_summer,106,Pista Silla,winter,28,0,0.039089945279026456,0.0,0.009406131049219496,0.018321217674746645
A_p90_exclude_summer,106,Politecnico,winter,28,1,0.3958501177069986,1.0,0.8155445111646689,0.8034846573062363
A_p90_exclude_summer,106,Valencia Centro,winter,28,1,0.5935736733363899,1.0,0.8163653979238755,0.5659456274724349
A_p90_exclude_summer,107,Moli del Sol,winter,28,1,0.22347095336244513,1.0,0.816631567304032,0.811410535213956
A_p90_exclude_summer,107,Pista Silla,winter,28,1,0.562095488268022,1.0,0.8157837765193958,0.7495070301783264
A_p90_exclude_summer,107,Politecnico,winter,28,1,0.304034746080453,1.0,0.815845478827085,0.804823113007841
A_p90_exclude_summer,107,Valencia Centro,winter,28,1,0.5425483228848701,1.0,0.8183937263385614,0.582409972299169
A_p90_exclude_summer,108,Avda. Francia,winter,28,0,0.265480855812522,1.0,0.008977523636219254,0.013605063744258662
A_p90_exclude_summer,108,Bulevard Sud,winter,28,0,0.21155419909086026,0.0,0.009400472057236623,0.02592026984641173
A_p90_exclude_summer,108,Moli del Sol,winter,28,0,0.45062847388018695,1.0,0.009651364500086607,0.011529147539282612
A_p90_exclude_summer,108,Pista Silla,winter,28,0,0.1447343267662601,0.0,0.009331669462077379,0.01773697967813498
A_p90_exclude_summer,108,Politecnico,winter,28,0,0.379115115315437,1.0,0.009568379253552101,0.011503055482810104
A_p90_exclude_summer,108,Viveros,winter,28,0,0.5452496110764152,0.0,0.007501051982881801,0.01420990307442656
A_p90_exclude_summer,109,Moli del Sol,winter,28,1,0.04469381199607386,0.0,0.8108171500111004,0.7870874424720578
A_p90_exclude_summer,109,Pista Silla,winter,28,0,0.24635227037916982,0.0,0.009294769802553386,0.017455285101260373
A_p90_exclude_summer,109,Politecnico,winter,28,0,0.45200742457800114,0.0,0.009679554770668513,0.01199758073474896
A_p90_exclude_summer,109,Valencia Centro,winter,28,0,0.3050704978273061,0.0,0.01027209642074507,0.05133056640625
A_p90_exclude_summer,109,Viveros,winter,28,0,0.40605390614563674,0.0,0.007517085565181752,0.01424702498728023
A_p90_exclude_summer,110,Avda. Francia,winter,28,0,0.4857431862246941,1.0,0.00926366996745341,0.01482686163989723
A_p90_exclude_summer,110,Bulevard Sud,winter,28,1,0.021550230518491968,0.0,0.8095969146616274,0.6852769615367748
A_p90_exclude_summer,110,Moli del Sol,winter,28,1,0.024000526842888892,0.0,0.8275945216049383,0.7933897240578718
A_p90_exclude_summer,110,Pista Silla,winter,28,0,0.3695983197735861,0.0,0.009258088576247521,0.017180248332216156
A_p90_exclude_summer,110,Politecnico,winter,28,1,0.052152153264405546,0.0,0.8123324854475253,0.790720339455747
A_p90_exclude_summer,110,Valencia Centro,winter,28,1,0.09339438717416731,0.0,0.8184030560321729,0.6165157750342936
A_p90_exclude_summer,110,Viveros,winter,28,1,0.08526775086186777,0.0,0.8330897599642637,0.7719697900946871
A_p90_exclude_summer,111,Moli del Sol,winter,28,0,0.6873011583139266,1.0,0.008279409838321655,0.012564320565449942
A_p90_exclude_summer,111,Pista Silla,winter,28,0,0.3022672739046897,1.0,0.00927578913876815,0.017204498381226244
A_p90_exclude_summer,111,Politecnico,winter,28,0,0.5409395007020319,1.0,0.009757584770969661,0.012321
A_p90_exclude_summer,111,Valencia Centro,winter,28,0,0.4558691824325114,1.0,0.009229419728838123,0.04463400119024003
A_p90_exclude_summer,111,Viveros,winter,28,0,0.5053130018123632,1.0,0.007712706152065771,0.01522179119581717
A_p90_exclude_summer,112,Avda. Francia,winter,28,1,0.1536548537762135,1.0,0.8173335977262212,0.7738707671434225
A_p90_exclude_summer,112,Bulevard Sud,winter,28,1,0.07153870276647019,1.0,0.809297419567762,0.68601606805293
A_p90_exclude_summer,112,Moli del Sol,winter,28,1,0.08816223750571307,1.0,0.8255519930979844,0.7856907953697079
A_p90_exclude_summer,112,Pista Silla,winter,28,0,0.2224913378561062,0.0,0.009347704987391152,0.01752163137635316
A_p90_exclude_summer,112,Politecnico,winter,28,0,0.3656151416992999,0.0,0.009820631442253064,0.012592093675946627
A_p90_exclude_summer,112,Viveros,winter,28,1,0.1937036020023952,1.0,0.8314779057843147,0.7666333963346004
A_p90_exclude_summer,152,Avda. Francia,winter,28,0,0.14825895605332165,0.0,0.008246315779029735,0.017013232514177693
A_p90_exclude_summer,152,Pista Silla,winter,28,0,0.06926131385214428,0.0,0.009963451277143294,0.018688567518808496
A_p90_exclude_summer,152,Politecnico,winter,28,0,0.1717878041090024,0.0,0.008874808943603816,0.013168503090567052
A_p90_exclude_summer,152,Valencia Centro,winter,28,0,0.03557673302775904,0.0,0.009305957585066162,0.0766382584825561
A_p90_exclude_summer,152,Viveros,winter,28,0,0.3020192978360487,0.0,0.009174688641639407,0.01858392487281063
A_p90_exclude_summer,153,Avda. Francia,winter,28,0,0.18481699455570316,0.0,0.008204204441347356,0.017013232514177693
A_p90_exclude_summer,153,Moli del Sol,winter,28,0,0.2562910567539245,0.0,0.008182116060463094,0.016579273952626924
A_p90_exclude_summer,153,Valencia Centro,winter,28,0,0.047265625224922184,0.0,0.009131435796460098,0.0766382584825561
A_p90_exclude_summer,154,Avda. Francia,winter,28,0,0.22694229380463796,0.0,0.00816241485595602,0.017013232514177693
A_p90_exclude_summer,154,Moli del Sol,winter,28,0,0.38073556862389696,1.0,0.00830112242807735,0.016579273952626924
A_p90_exclude_summer,154,Pista Silla,winter,28,0,0.11227176235178181,0.0,0.009890952392217026,0.018688567518808496
A_p90_exclude_summer,154,Valencia Centro,winter,28,0,0.058515556765258846,0.0,0.008961777777777777,0.0766382584825561
A_p90_exclude_summer,155,Avda. Francia,winter,28,0,0.2831041718950776,0.0,0.008120943753380204,0.017013232514177693
A_p90_exclude_summer,155,Moli del Sol,winter,28,0,0.5821483186167558,0.0,0.008369872888490414,0.016579273952626924
A_p90_exclude_summer,155,Pista Silla,winter,28,0,0.14956394847882598,0.0,0.009854999330051305,0.018688567518808496
A_p90_exclude_summer,155,Politecnico,winter,28,0,0.35543483837342627,0.0,0.008854599889603666,0.013168503090567052
A_p90_exclude_summer,155,Valencia Centro,winter,28,0,0.08419306849943473,0.0,0.0087968044617476,0.0766382584825561
A_p90_exclude_summer,156,Avda. Francia,winter,28,0,0.09341175922124842,0.0,0.00810326711703848,0.016866250632484394
A_p90_exclude_summer,156,Moli del Sol,winter,28,0,0.3102260917576165,0.0,0.00835139635353129,0.016460213124464457
A_p90_exclude_summer,156,Pista Silla,winter,28,0,0.060527533034465286,0.0,0.009819241943271072,0.01856844848864411
A_p90_exclude_summer,156,Politecnico,winter,28,0,0.20711322378065436,0.0,0.008826422978619823,0.013092640532544378
A_p90_exclude_summer,156,Valencia Centro,winter,28,0,0.038183737882495614,0.0,0.008636344946684575,0.07410493827160493
A_p90_exclude_summer,157,Avda. Francia,winter,28,0,0.1539236524884989,0.0,0.00806224540036211,0.016530612244897956
A_p90_exclude_summer,157,Moli del Sol,winter,28,0,0.30080198924429064,0.0,0.008319209308742737,0.016187342795861898
A_p90_exclude_summer,157,Politecnico,winter,28,0,0.15900438930319807,0.0,0.008798380349862628,0.012918157030274336
A_p90_exclude_summer,157,Valencia Centro,winter,28,0,0.03878197265667576,0.0,0.008480236053704238,0.06866081386370786
A_p90_exclude_summer,158,Avda. Francia,winter,28,0,0.18806269410418902,0.0,0.00802153439755869,0.016204893877951144
A_p90_exclude_summer,158,Moli del Sol,winter,28,1,0.16878283346439332,1.0,0.8257190955619214,0.761503203987184
A_p90_exclude_summer,158,Pista Silla,winter,28,0,0.06452372024444174,0.0,0.009758394734570179,0.018099369793162883
A_p90_exclude_summer,158,Politecnico,winter,28,0,0.2184256229190139,0.0,0.008770471151423532,0.0127471383975026
A_p90_exclude_summer,158,Valencia Centro,winter,28,0,0.04485995531776787,0.0,0.00832832191169765,0.06379530237007121
A_p90_exclude_summer,159,Avda. Francia,winter,28,0,0.208114774089271,0.0,0.007981130978581335,0.01588870842454629
A_p90_exclude_summer,159,Moli del Sol,winter,28,0,0.4041734766119621,0.0,0.008355455383959957,0.01625252214356554
A_p90_exclude_summer,159,Pista Silla,winter,28,0,0.08720313651482305,0.0,0.00972316135874257,0.01783390332385745
A_p90_exclude_summer,159,Politecnico,winter,28,0,0.2682778001321525,0.0,0.008742694538139093,0.012579493497944873
A_p90_exclude_summer,159,Valencia Centro,winter,28,0,0.06493708217637524,0.0,0.010127794231003287,0.07487438429741837
A_p90_exclude_summer,160,Avda. Francia,winter,28,0,0.2048738200045797,0.0,0.01005036869169612,0.018474879819021583
A_p90_exclude_summer,160,Moli del Sol,winter,28,0,0.2747717954830002,0.0,0.00832343779320698,0.015989631838760558
A_p90_exclude_summer,160,Politecnico,winter,28,0,0.1976309005384394,0.0,0.008715049671526998,0.012415134172172423
A_p90_exclude_summer,160,Valencia Centro,winter,28,0,0.05859247061365061,0.0,0.009949558718498112,0.06991956360946745
A_p90_exclude_summer,161,Avda. Francia,winter,28,0,0.13271086854597855,0.0,0.010000000000000002,0.018121301775147928
A_p90_exclude_summer,161,Bulevard Sud,winter,28,0,0.12100896372497286,0.0,0.009525147317355704,0.03445803004768905
A_p90_exclude_summer,161,Moli del Sol,winter,28,1,0.2812351634810557,1.0,0.8261751149592755,0.76487000785263
A_p90_exclude_summer,161,Pista Silla,winter,28,0,0.045425565804343516,0.0,0.00965326466155227,0.017320196515342695
A_p90_exclude_summer,161,Politecnico,winter,28,0,0.1240276290087028,0.0,0.008687535719722776,0.012253975121687398
A_p90_exclude_summer,161,Puerto Moll Trans. Ponent,winter,28,1,0.5168177455585575,1.0,0.7346938775510206,0.7346938775510206
A_p90_exclude_summer,161,Valencia Centro,winter,28,0,0.03868993723033235,0.0,0.009775987193002517,0.06544077879935101
A_p90_exclude_summer,161,Viveros,winter,28,0,0.06533083350930861,0.0,0.00902666382448833,0.018029941689870023
A_p90_exclude_summer,162,Avda. Francia,winter,28,0,0.19169040556678613,0.0,0.00995000900525603,0.017777777777777778
A_p90_exclude_summer,162,Moli del Sol,winter,28,0,0.27149627355760186,1.0,0.00830963606719933,0.01576801984946102
A_p90_exclude_summer,162,Pista Silla,winter,28,0,0.05679482272792945,0.0,0.009618598611497905,0.01707162695388575
A_p90_exclude_summer,162,Politecnico,winter,28,0,0.17051288349116012,0.0,0.00866015185741723,0.012095933798230839
A_p90_exclude_summer,162,Puerto Moll Trans. Ponent,winter,28,0,0.10816513913475619,1.0,0.02040816326530612,0.02040816326530612
A_p90_exclude_summer,162,Valencia Centro,winter,28,0,0.048373454134236715,0.0,0.009606918335806512,0.06137894651408165
A_p90_exclude_summer,162,Viveros,winter,28,0,0.10239382007514797,0.0,0.00899906237869151,0.017809007947917288
A_p90_exclude_summer,163,Avda. Francia,winter,28,1,0.2257950150633845,1.0,0.8108989654070707,0.7532929868280528
A_p90_exclude_summer,163,Moli del Sol,winter,28,1,0.14935510420970446,1.0,0.8258160417285503,0.7643868260293527
A_p90_exclude_summer,163,Pista Silla,winter,28,0,0.08250229872002032,0.0,0.009584118961717382,0.01682837023875231
A_p90_exclude_summer,163,Politecnico,winter,28,1,0.26834041223869565,1.0,0.8228061256122512,0.7933918026580186
A_p90_exclude_summer,163,Puerto Moll Trans. Ponent,winter,28,1,0.36000046872345565,1.0,0.8185941043083901,0.8185941043083901
A_p90_exclude_summer,163,Valencia Centro,winter,28,1,0.5579568719892903,1.0,0.8151002543235765,0.5773345283270723
A_p90_exclude_summer,164,Avda. Francia,winter,28,0,0.17077606537738935,0.0,0.009851145085988229,0.017119399074154943
A_p90_exclude_summer,164,Bulevard Sud,winter,28,0,0.2391797484074719,0.0,0.009508864758031485,0.03357538311883238
A_p90_exclude_summer,164,Moli del Sol,winter,28,1,0.27080706995078807,1.0,0.8261317310487146,0.7661166519378866
A_p90_exclude_summer,164,Politecnico,winter,28,0,0.14120349830857665,0.0,0.008605771132471024,0.011788887260908947
A_p90_exclude_summer,164,Puerto Moll Trans. Ponent,winter,28,1,0.5038219405555091,1.0,0.7971938775510204,0.7971938775510204
A_p90_exclude_summer,164,Valencia Centro,winter,28,0,0.04844102821330128,0.0,0.00928167757287329,0.05431269750071818
A_p90_exclude_summer,164,Viveros,winter,28,0,0.13109768609658656,0.0,0.008959850824544023,0.01750036547465121
A_p90_exclude_summer,204,Avda. Francia,winter,28,0,0.4349584273621778,0.0,0.009406203353321803,0.016436554898093356
A_p90_exclude_summer,204,Bulevard Sud,winter,28,0,0.1148329253253338,0.0,0.00913963461606645,0.03444960973370064
A_p90_exclude_summer,204,Moli del Sol,winter,28,0,0.18222858047659324,0.0,0.008272817080609667,0.017546899996581163
A_p90_exclude_summer,204,Pista Silla,winter,28,0,0.08804234939447737,0.0,0.009345832387819062,0.01829035958014713
A_p90_exclude_summer,204,Politecnico,winter,28,0,0.16097659722974184,0.0,0.01000425667761489,0.0141015625
A_p90_exclude_summer,204,Puerto Moll Trans. Ponent,winter,28,0,0.2839464997833861,0.0,0.00809377282360125,0.0011490950876185005
A_p90_exclude_summer,204,Valencia Centro,winter,28,0,0.3090729982070599,0.0,0.010129688316626723,0.06486274179747227
A_p90_exclude_summer,204,Viveros,winter,28,0,0.16613311088448796,0.0,0.00844453381423971,0.017656840864964635
A_p90_exclude_summer,205,Avda. Francia,winter,28,0,0.6343520080627473,1.0,0.009617973042103961,0.016436554898093356
A_p90_exclude_summer,205,Moli del Sol,winter,28,0,0.22355133902040097,0.0,0.008243632414140757,0.017546899996581163
A_p90_exclude_summer,205,Pista Silla,winter,28,0,0.11992591960074074,0.0,0.009314601557897014,0.01829035958014713
A_p90_exclude_summer,205,Politecnico,winter,28,0,0.2106826057065036,0.0,0.009974516892921281,0.0141015625
A_p90_exclude_summer,205,Puerto Moll Trans. Ponent,winter,28,0,0.40087116679207463,0.0,0.007715485756026297,0.0011490950876185005
A_p90_exclude_summer,206,Avda. Francia,winter,28,1,0.03633009177183711,1.0,0.8121148816066116,0.760026298487837
A_p90_exclude_summer,206,Moli del Sol,winter,28,1,0.2952996427588337,1.0,0.8269457197360374,0.752617475458036
A_p90_exclude_summer,206,Pista Silla,winter,28,0,0.11877270810728736,0.0,0.009283527012216254,0.01829035958014713
A_p90_exclude_summer,206,Politecnico,winter,28,0,0.21388278051668655,0.0,0.009944909523158022,0.0141015625
A_p90_exclude_summer,206,Puerto Moll Trans. Ponent,winter,28,0,0.3912061684511038,0.0,0.00736311254887865,0.0011490950876185005
A_p90_exclude_summer,207,Avda. Francia,winter,28,1,0.08843031160866856,1.0,0.8125206693529368,0.760026298487837
A_p90_exclude_summer,207,Moli del Sol,winter,28,1,0.3089344592501876,1.0,0.8272357370540652,0.752617475458036
A_p90_exclude_summer,207,Pista Silla,winter,28,0,0.09158119442139544,0.0,0.009252607709750567,0.01829035958014713
A_p90_exclude_summer,207,Politecnico,winter,28,0,0.1817080701565047,0.0,0.009915433783395575,0.0141015625
A_p90_exclude_summer,207,Puerto Moll Trans. Ponent,winter,28,1,0.2511060221823509,1.0,0.8392924037460978,0.933352484918127
A_p90_exclude_summer,208,Avda. Francia,winter,28,1,0.13646161717010713,1.0,0.812223746380125,0.760312544572522
A_p90_exclude_summer,208,Bulevard Sud,winter,28,0,0.1353315427521542,0.0,0.00906624056861389,0.03419010323958704
A_p90_exclude_summer,208,Moli del Sol,winter,28,0,0.13939612707749405,0.0,0.008161093435388983,0.017470939479698428
A_p90_exclude_summer,208,Pista Silla,winter,28,0,0.06750461077845044,0.0,0.009230616968361938,0.01825430170901268
